age,job,marital,education,balance,housing,loan,default,campaign,pdays,previous,poutcome,conversion
33,blue-collar,married,secondary,7048,1,0,0,2,999,0,unknown,0
44,self-employed,single,secondary,125,1,0,0,3,999,0,unknown,0
37,blue-collar,married,secondary,168,1,0,0,2,999,0,unknown,0
37,management,married,tertiary,1594,1,0,0,1,260,5,failure,0
52,admin.,married,primary,208,1,0,0,2,999,0,unknown,0
34,management,single,tertiary,872,1,0,0,1,345,2,failure,0
32,management,single,tertiary,8436,1,0,0,1,149,2,failure,0
35,services,married,secondary,44,1,0,0,2,999,0,unknown,0
35,blue-collar,single,secondary,74,1,0,0,1,999,0,unknown,0
36,entrepreneur,married,secondary,660,1,1,0,1,999,0,unknown,0
34,admin.,married,secondary,79,1,0,0,1,329,1,failure,0
33,services,single,secondary,148,1,0,0,1,150,1,failure,0
38,blue-collar,single,secondary,397,1,0,0,1,999,0,unknown,0
37,blue-collar,married,secondary,346,1,0,0,1,316,1,failure,0
54,blue-collar,single,secondary,105,1,0,0,1,326,3,failure,0
33,management,divorced,tertiary,525,1,1,0,1,281,1,other,0
53,management,married,secondary,51,1,0,0,1,999,0,unknown,0
31,admin.,married,secondary,-170,1,1,0,1,326,1,failure,0
33,management,married,tertiary,110,1,1,0,4,999,0,unknown,0
33,blue-collar,single,unknown,514,1,0,0,1,999,0,unknown,0
42,blue-collar,divorced,secondary,1118,1,0,0,1,999,0,unknown,0
53,blue-collar,married,primary,1794,1,0,0,1,999,0,unknown,0
41,services,married,secondary,121,1,0,0,1,324,1,other,0
50,admin.,divorced,secondary,1111,1,0,0,1,999,0,unknown,0
33,services,single,secondary,1940,1,0,0,3,329,2,failure,0
41,technician,married,secondary,442,1,1,0,3,322,1,other,0
48,management,single,tertiary,191,1,0,0,1,326,1,failure,0
37,blue-collar,married,secondary,590,1,0,0,1,343,2,failure,0
29,blue-collar,married,secondary,933,1,0,0,2,999,0,unknown,0
42,services,married,secondary,798,0,0,0,1,338,1,other,0
59,management,married,primary,2358,1,0,0,1,999,0,unknown,0
56,retired,married,secondary,3738,1,0,0,1,305,6,other,1
54,blue-collar,married,primary,1895,1,0,0,1,999,0,unknown,0
30,blue-collar,single,primary,459,1,0,0,1,999,0,unknown,0
33,blue-collar,married,secondary,216,1,1,0,1,999,0,unknown,0
35,admin.,divorced,secondary,-402,1,0,0,1,999,0,unknown,0
44,blue-collar,married,primary,279,1,0,0,1,339,6,other,0
34,management,divorced,tertiary,528,1,0,0,2,999,0,unknown,0
35,management,married,tertiary,232,1,1,0,1,999,0,unknown,0
42,services,married,secondary,120,1,0,0,1,999,0,unknown,0
28,housemaid,single,secondary,781,1,0,0,1,999,0,unknown,0
34,services,single,secondary,0,1,0,0,1,332,3,failure,0
44,blue-collar,married,secondary,788,1,0,0,1,999,0,unknown,0
44,technician,married,secondary,566,1,1,0,1,999,0,unknown,0
43,admin.,married,secondary,264,1,0,0,2,999,0,unknown,0
43,admin.,single,tertiary,664,1,0,0,1,999,0,unknown,0
47,blue-collar,married,secondary,2128,1,0,0,1,999,0,unknown,0
52,management,married,primary,98,1,0,0,1,345,2,failure,0
34,blue-collar,married,secondary,1134,1,0,0,1,329,2,failure,0
55,admin.,married,secondary,865,1,0,0,1,151,1,failure,0
40,blue-collar,married,primary,127,1,0,0,1,999,0,unknown,0
25,student,single,secondary,1790,0,0,0,1,322,3,failure,0
36,services,married,secondary,456,1,1,0,1,319,4,failure,0
37,services,married,secondary,616,1,0,0,1,999,0,unknown,0
37,services,married,secondary,1399,1,0,0,1,999,0,unknown,0
28,student,single,secondary,378,1,0,0,1,999,0,unknown,0
46,blue-collar,married,secondary,450,1,0,0,1,999,0,unknown,0
34,services,married,secondary,210,1,1,0,1,332,1,failure,0
64,retired,married,primary,493,0,0,0,1,999,0,unknown,0
33,entrepreneur,married,secondary,135,1,0,0,1,345,2,failure,0
33,blue-collar,married,secondary,489,1,0,0,1,332,1,failure,0
44,admin.,divorced,secondary,445,1,0,0,1,999,0,unknown,0
39,admin.,married,primary,510,1,0,0,1,999,0,unknown,0
36,blue-collar,married,primary,442,1,0,0,1,326,3,failure,0
37,blue-collar,single,secondary,90,1,0,0,1,340,5,failure,0
34,blue-collar,married,secondary,1226,1,0,0,1,999,0,unknown,0
38,admin.,single,secondary,245,1,1,0,2,345,2,success,0
50,blue-collar,married,secondary,181,1,0,0,2,999,0,unknown,0
47,blue-collar,married,secondary,1536,1,0,0,1,301,4,other,0
42,blue-collar,married,primary,205,1,0,0,1,999,0,unknown,0
41,technician,married,secondary,359,1,0,0,1,999,0,unknown,0
36,blue-collar,single,primary,295,1,0,0,1,999,0,unknown,0
30,services,married,secondary,249,1,0,0,1,275,2,failure,0
37,management,married,tertiary,0,1,0,0,3,999,0,unknown,0
34,services,married,secondary,703,0,0,0,2,150,2,failure,0
31,admin.,single,secondary,391,1,0,0,1,999,0,unknown,0
33,admin.,married,secondary,7,1,0,0,1,148,1,failure,0
51,blue-collar,married,unknown,296,0,0,0,1,999,0,unknown,0
42,admin.,divorced,secondary,5354,1,0,0,1,999,0,unknown,0
34,admin.,single,secondary,63,1,0,0,1,999,0,unknown,1
50,blue-collar,married,secondary,325,1,0,0,1,999,0,unknown,0
36,blue-collar,single,primary,263,1,0,0,2,337,2,failure,0
32,services,single,secondary,-402,1,0,0,1,999,0,unknown,0
52,retired,divorced,primary,-779,1,1,0,1,999,0,unknown,1
38,blue-collar,married,primary,3242,1,0,0,5,331,1,failure,0
38,management,single,tertiary,35,1,0,0,1,273,3,failure,0
29,blue-collar,single,primary,3508,1,0,0,1,999,0,unknown,0
50,admin.,married,secondary,512,1,1,0,3,338,3,failure,0
35,blue-collar,married,secondary,0,1,0,0,1,999,0,unknown,0
39,services,married,tertiary,0,0,0,0,2,999,0,unknown,0
29,blue-collar,single,secondary,770,1,0,0,1,999,0,unknown,0
52,blue-collar,married,secondary,1374,1,0,0,2,322,1,failure,0
52,blue-collar,married,secondary,568,1,0,0,1,317,1,failure,0
35,blue-collar,married,secondary,293,1,0,0,1,325,1,other,1
43,services,married,primary,-88,1,1,0,1,147,2,failure,0
32,technician,single,tertiary,1059,1,0,0,1,999,0,unknown,0
31,services,married,secondary,-163,1,0,0,1,270,2,failure,0
33,blue-collar,married,secondary,202,1,0,0,1,999,0,unknown,0
43,blue-collar,married,primary,-181,1,0,0,1,337,3,failure,0
34,blue-collar,married,secondary,2595,1,1,0,1,336,2,other,0
32,blue-collar,married,secondary,435,1,0,0,1,331,1,failure,0
54,management,married,secondary,-133,1,0,0,1,343,2,failure,0
38,blue-collar,married,secondary,8444,1,0,0,2,324,1,other,0
33,services,married,secondary,288,1,0,0,1,999,0,unknown,0
38,services,married,tertiary,0,1,0,0,1,147,4,failure,0
28,blue-collar,single,secondary,1065,1,1,0,1,317,1,failure,0
34,technician,married,secondary,-126,1,0,0,2,999,0,unknown,0
28,technician,married,secondary,-92,1,0,0,1,999,0,unknown,0
29,technician,single,secondary,32,1,1,0,1,999,0,unknown,0
24,blue-collar,single,secondary,578,1,0,0,5,999,0,unknown,0
24,blue-collar,married,secondary,9,1,1,0,1,999,0,unknown,0
32,management,divorced,tertiary,294,1,0,0,1,274,5,success,1
36,technician,single,tertiary,670,1,0,0,1,343,1,failure,0
30,services,single,secondary,595,1,0,0,1,999,0,unknown,0
43,blue-collar,married,secondary,948,1,0,0,1,336,2,other,0
60,management,married,tertiary,13546,0,0,0,3,999,0,unknown,1
45,unemployed,divorced,primary,407,1,0,0,1,999,0,unknown,0
39,blue-collar,single,primary,561,1,0,0,1,999,0,unknown,0
43,admin.,single,secondary,243,1,0,0,3,338,5,failure,0
31,blue-collar,married,secondary,658,1,1,0,1,270,1,failure,0
31,admin.,married,secondary,314,1,0,0,1,999,0,unknown,0
24,student,single,secondary,372,1,0,0,1,999,0,unknown,0
28,entrepreneur,married,secondary,490,1,0,0,1,316,3,other,0
30,blue-collar,single,secondary,971,1,0,0,1,317,2,other,0
29,blue-collar,married,secondary,314,1,1,0,1,999,0,unknown,0
46,blue-collar,married,primary,-175,1,1,0,1,324,2,failure,0
33,admin.,single,secondary,375,1,0,0,1,999,0,unknown,0
42,blue-collar,married,secondary,414,1,0,0,3,999,0,unknown,0
54,management,married,tertiary,6525,1,0,0,1,149,4,failure,0
34,blue-collar,married,primary,329,1,0,0,1,343,1,failure,1
34,admin.,single,secondary,598,1,0,0,1,324,1,failure,0
33,management,single,tertiary,289,1,0,0,1,999,0,unknown,0
31,self-employed,single,tertiary,578,1,0,0,1,319,4,failure,0
35,technician,divorced,secondary,48,1,0,0,1,999,0,unknown,0
31,admin.,single,secondary,223,1,0,0,1,315,11,success,0
33,blue-collar,single,secondary,264,1,0,0,1,999,0,unknown,0
43,admin.,married,secondary,214,1,0,0,2,324,24,failure,0
54,blue-collar,married,primary,551,1,0,0,1,263,2,failure,0
36,technician,divorced,secondary,253,1,0,0,1,999,0,unknown,0
36,management,single,tertiary,-508,1,0,1,2,999,0,unknown,0
36,services,divorced,secondary,543,1,0,0,1,269,2,failure,0
33,services,single,secondary,48,1,0,0,1,999,0,unknown,0
30,services,married,secondary,-43,1,1,0,1,325,2,other,0
55,blue-collar,single,primary,1187,1,0,0,1,319,2,failure,0
28,technician,single,secondary,16,0,0,0,1,333,1,failure,0
46,services,married,tertiary,523,1,0,0,1,999,0,unknown,0
30,blue-collar,single,unknown,306,1,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,782,1,0,0,1,999,0,unknown,0
32,student,single,secondary,329,1,0,0,1,999,0,unknown,0
39,blue-collar,married,primary,394,1,0,0,2,999,0,unknown,0
22,blue-collar,single,secondary,104,1,0,0,1,339,1,other,0
55,management,married,tertiary,505,1,0,0,1,316,1,other,0
35,blue-collar,married,primary,793,1,0,0,1,999,0,unknown,0
34,admin.,married,secondary,642,1,0,0,1,999,0,unknown,0
35,services,married,secondary,457,1,0,0,1,322,2,failure,0
38,management,married,tertiary,-113,1,0,0,1,323,3,failure,0
51,management,married,tertiary,615,1,0,0,1,999,0,unknown,0
36,entrepreneur,married,secondary,302,1,0,0,1,999,0,unknown,0
36,management,single,tertiary,953,1,0,0,1,346,1,other,0
52,blue-collar,married,secondary,3429,1,0,0,1,999,0,unknown,0
39,admin.,married,secondary,1408,1,0,0,1,999,0,unknown,0
39,admin.,single,secondary,1413,1,0,0,1,999,0,unknown,0
36,entrepreneur,married,tertiary,247,0,0,0,1,999,0,unknown,0
37,services,married,secondary,1776,1,1,0,1,999,0,unknown,0
34,management,married,tertiary,436,1,0,0,1,345,1,failure,0
41,admin.,married,secondary,1010,1,0,0,1,338,1,failure,0
38,technician,married,secondary,2264,1,0,0,1,999,0,unknown,0
35,services,married,secondary,195,1,0,0,1,999,0,unknown,0
48,blue-collar,married,secondary,1143,1,0,0,1,317,1,failure,0
40,blue-collar,married,secondary,4795,1,0,0,1,999,0,unknown,0
45,technician,divorced,secondary,976,1,0,0,1,338,2,failure,0
40,blue-collar,divorced,primary,190,1,1,0,1,346,2,failure,0
34,services,married,secondary,334,1,0,0,2,318,1,failure,0
30,technician,married,secondary,398,1,0,0,2,238,2,failure,0
33,blue-collar,single,secondary,3975,1,1,0,1,150,1,other,0
34,technician,married,secondary,1641,1,0,0,1,999,0,unknown,0
43,admin.,married,secondary,316,1,0,0,1,999,0,unknown,0
55,services,married,secondary,2990,1,0,0,1,999,0,unknown,0
32,self-employed,married,primary,1074,1,0,0,1,329,2,failure,0
30,blue-collar,married,secondary,2,1,1,0,2,326,1,failure,0
30,blue-collar,married,secondary,5,0,0,0,3,999,0,unknown,1
37,technician,married,secondary,-90,1,0,0,2,263,3,failure,0
34,blue-collar,divorced,primary,172,1,0,0,1,999,0,unknown,0
52,retired,married,primary,383,1,1,0,2,999,0,unknown,0
44,entrepreneur,married,secondary,887,1,0,0,1,14,2,failure,0
33,management,single,secondary,1558,1,0,0,1,999,0,unknown,0
22,blue-collar,single,secondary,-7,1,0,0,1,343,1,other,0
53,services,married,secondary,197,1,0,0,1,999,0,unknown,0
29,blue-collar,married,secondary,580,1,1,0,2,999,0,unknown,1
28,services,single,secondary,437,1,1,0,1,322,2,failure,0
44,blue-collar,married,primary,228,1,0,0,1,343,1,other,0
31,blue-collar,married,primary,99,1,0,0,2,322,1,other,0
34,admin.,married,secondary,747,1,1,0,2,999,0,unknown,0
40,technician,divorced,secondary,300,1,1,0,2,999,0,unknown,0
34,admin.,married,secondary,21,0,0,0,1,346,3,failure,0
54,blue-collar,married,primary,736,1,1,0,1,999,0,unknown,0
28,technician,married,secondary,675,1,0,0,2,999,0,unknown,0
34,technician,single,tertiary,0,1,0,0,2,999,0,unknown,0
37,management,married,tertiary,9269,1,1,0,1,149,2,failure,0
58,technician,married,secondary,1476,1,0,0,1,999,0,unknown,0
37,blue-collar,married,unknown,722,1,0,0,1,150,3,failure,0
33,technician,divorced,secondary,273,1,0,0,1,317,1,failure,0
36,blue-collar,single,secondary,275,1,0,0,1,332,2,failure,0
32,blue-collar,married,secondary,9,1,0,0,2,999,0,unknown,0
28,services,single,secondary,3028,1,0,0,1,999,0,unknown,0
31,technician,single,tertiary,985,1,0,0,1,57,2,failure,1
32,blue-collar,married,secondary,1912,1,0,0,1,999,0,unknown,0
34,management,married,tertiary,91,0,0,0,1,281,1,failure,0
54,admin.,married,secondary,426,1,0,0,2,323,1,failure,0
40,technician,single,secondary,556,1,0,0,1,323,1,failure,0
45,blue-collar,married,primary,271,1,1,0,1,343,1,failure,0
29,technician,single,secondary,205,1,0,0,1,340,3,failure,0
34,admin.,married,secondary,-44,1,1,0,2,999,0,unknown,0
32,blue-collar,married,secondary,225,1,0,0,1,150,1,failure,1
56,services,single,secondary,1222,1,1,0,1,999,0,unknown,0
74,management,married,tertiary,4515,0,0,0,5,999,0,unknown,0
49,admin.,married,secondary,1096,1,0,0,1,303,5,failure,0
39,admin.,married,secondary,260,1,0,0,1,281,1,failure,0
38,blue-collar,married,secondary,825,1,0,0,1,999,0,unknown,0
34,blue-collar,single,secondary,-317,1,0,0,3,346,1,other,0
38,blue-collar,married,primary,398,1,1,0,1,332,1,failure,0
48,management,married,tertiary,408,1,0,0,1,999,0,unknown,0
31,admin.,married,secondary,8295,1,0,0,1,149,1,failure,0
36,blue-collar,married,secondary,1272,1,0,0,1,999,0,unknown,0
30,admin.,single,secondary,69,1,0,0,1,999,0,unknown,1
79,retired,married,primary,3481,0,0,0,4,999,0,unknown,0
38,management,married,tertiary,5432,1,1,0,1,149,2,failure,0
60,retired,married,primary,0,1,0,0,3,343,1,other,0
30,blue-collar,married,secondary,-6,1,0,0,1,999,0,unknown,0
36,management,single,tertiary,265,1,0,0,1,999,0,unknown,0
53,blue-collar,married,primary,2018,1,1,0,1,999,0,unknown,0
34,services,married,secondary,2021,1,1,0,6,148,8,other,0
30,blue-collar,married,secondary,578,1,1,0,2,317,1,failure,0
40,blue-collar,married,unknown,928,1,0,0,1,999,0,unknown,0
48,blue-collar,single,primary,185,1,0,0,1,999,0,unknown,0
41,housemaid,divorced,secondary,43,1,0,0,1,999,0,unknown,0
32,blue-collar,single,secondary,1415,1,0,0,1,345,1,failure,0
30,housemaid,single,tertiary,2017,1,0,0,5,999,0,unknown,0
57,blue-collar,married,primary,93,1,0,0,1,999,0,unknown,0
39,self-employed,married,tertiary,-3058,1,1,0,3,999,0,unknown,1
42,blue-collar,married,secondary,-256,1,0,0,1,318,2,failure,0
40,blue-collar,married,secondary,1028,1,1,0,1,999,0,unknown,0
46,blue-collar,married,secondary,229,1,0,0,1,999,0,unknown,0
39,technician,married,secondary,375,1,1,0,2,999,0,unknown,0
41,blue-collar,married,secondary,382,1,0,0,2,999,0,unknown,0
42,services,married,secondary,115,1,1,0,1,149,2,failure,0
34,admin.,married,secondary,1467,1,0,0,1,332,2,failure,0
50,admin.,divorced,tertiary,432,1,0,0,1,999,0,unknown,0
41,management,single,tertiary,598,1,0,0,1,999,0,unknown,0
48,technician,single,secondary,540,1,0,0,1,999,0,unknown,0
34,blue-collar,married,primary,277,1,0,0,2,999,0,unknown,0
53,retired,divorced,secondary,-172,1,1,0,1,999,0,unknown,0
36,blue-collar,married,primary,733,1,0,0,2,999,0,unknown,0
33,blue-collar,married,primary,5,1,0,0,2,999,0,unknown,1
40,services,single,secondary,224,1,0,0,2,999,0,unknown,1
31,blue-collar,married,secondary,968,0,0,0,1,999,0,unknown,0
29,management,married,tertiary,760,0,1,0,2,999,0,unknown,0
29,blue-collar,married,secondary,137,1,0,0,2,316,3,other,0
49,management,married,tertiary,5795,1,0,0,1,999,0,unknown,0
32,blue-collar,married,secondary,7107,1,0,0,2,999,0,unknown,0
38,management,married,tertiary,165,1,0,0,1,260,2,other,1
36,management,married,tertiary,-196,1,1,0,1,999,0,unknown,0
35,management,single,tertiary,397,1,0,0,1,999,0,unknown,1
30,blue-collar,married,secondary,1171,1,0,0,7,324,2,failure,0
33,admin.,married,primary,499,0,0,0,3,999,0,unknown,0
30,admin.,single,secondary,390,1,0,0,1,347,1,failure,0
34,services,married,secondary,4963,1,0,0,1,332,2,failure,0
29,services,married,secondary,191,1,0,0,1,999,0,unknown,0
31,unemployed,married,secondary,375,1,0,0,1,999,0,unknown,0
33,blue-collar,married,secondary,26,1,0,0,3,332,1,other,0
41,blue-collar,married,secondary,475,1,0,0,1,999,0,unknown,0
33,blue-collar,married,primary,-219,1,0,0,1,999,0,unknown,0
43,blue-collar,divorced,secondary,-447,1,0,0,1,999,0,unknown,0
47,admin.,single,primary,683,0,0,0,1,148,1,failure,0
47,management,married,tertiary,385,1,0,0,1,323,4,failure,0
38,technician,single,tertiary,2273,1,0,0,1,999,0,unknown,0
40,blue-collar,married,primary,572,1,1,0,1,318,1,failure,0
31,technician,married,secondary,4,1,0,0,2,999,0,unknown,0
36,blue-collar,married,primary,1010,1,0,0,1,999,0,unknown,0
45,blue-collar,married,primary,61,0,0,0,1,999,0,unknown,0
41,technician,single,tertiary,445,1,0,0,1,267,1,failure,0
37,admin.,married,primary,188,1,0,0,1,999,0,unknown,0
38,blue-collar,married,secondary,4771,1,0,0,1,999,0,unknown,0
47,blue-collar,married,secondary,8148,1,0,0,1,999,0,unknown,0
43,blue-collar,married,secondary,1127,1,0,0,3,345,2,other,0
37,blue-collar,married,primary,3154,1,0,0,1,305,3,failure,1
37,blue-collar,married,primary,0,1,0,0,2,315,4,failure,0
49,blue-collar,married,primary,816,1,0,0,1,260,7,failure,0
31,technician,married,tertiary,1990,1,1,0,2,339,1,other,0
33,technician,married,secondary,5833,1,0,0,1,999,0,unknown,0
36,blue-collar,married,secondary,142,1,0,0,1,999,0,unknown,0
33,management,married,tertiary,3669,1,0,0,1,999,0,unknown,0
51,blue-collar,married,secondary,528,1,0,0,3,999,0,unknown,0
35,management,married,tertiary,3217,1,1,0,1,999,0,unknown,0
30,blue-collar,married,secondary,246,1,0,0,1,150,7,failure,0
39,blue-collar,married,primary,390,1,0,0,1,999,0,unknown,0
29,technician,married,secondary,1180,1,0,0,3,323,3,failure,1
39,management,married,secondary,315,1,0,0,4,999,0,unknown,0
32,management,single,tertiary,703,1,0,0,3,999,0,unknown,0
38,admin.,married,secondary,424,1,0,0,1,999,0,unknown,0
36,management,married,tertiary,-26,0,0,0,2,999,0,unknown,0
41,services,married,primary,450,1,0,0,1,338,2,failure,0
39,admin.,married,secondary,248,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,2200,1,0,0,1,999,0,unknown,0
38,admin.,divorced,secondary,382,1,0,0,1,999,0,unknown,0
34,services,married,tertiary,277,1,0,0,4,999,0,unknown,0
39,services,married,secondary,186,1,0,0,1,999,0,unknown,0
44,management,single,tertiary,1277,1,0,0,1,268,4,other,0
33,technician,married,secondary,9305,1,0,0,2,999,0,unknown,0
34,blue-collar,married,secondary,678,1,0,0,1,999,0,unknown,0
35,blue-collar,single,secondary,270,1,0,0,1,999,0,unknown,0
35,admin.,married,secondary,437,1,0,0,1,999,0,unknown,0
38,services,married,secondary,507,1,0,0,1,344,1,failure,0
32,unemployed,single,secondary,199,1,0,0,1,336,1,failure,0
32,technician,single,tertiary,-109,1,1,0,1,999,0,unknown,0
38,technician,single,secondary,884,1,1,0,2,149,3,failure,0
37,blue-collar,married,secondary,395,1,0,0,2,999,0,unknown,0
61,retired,divorced,primary,876,0,0,0,9,999,0,unknown,0
37,entrepreneur,married,secondary,209,1,0,0,1,999,0,unknown,0
36,self-employed,married,secondary,351,1,0,0,3,343,2,failure,0
32,technician,single,secondary,801,1,0,0,1,999,0,unknown,0
52,blue-collar,married,primary,940,1,0,0,1,999,0,unknown,0
44,admin.,married,secondary,266,1,0,0,2,999,0,unknown,0
37,blue-collar,married,primary,3977,1,0,0,1,999,0,unknown,0
46,blue-collar,married,primary,85,1,0,0,1,344,1,failure,0
45,blue-collar,married,primary,2348,1,0,0,1,148,1,other,0
34,management,married,tertiary,520,1,0,0,1,248,4,success,0
37,admin.,single,tertiary,3954,1,0,0,1,331,1,failure,0
71,retired,married,primary,2988,0,0,0,1,999,0,unknown,1
36,services,single,secondary,92,1,0,0,1,999,0,unknown,0
35,admin.,married,secondary,430,1,0,0,1,270,4,failure,0
40,admin.,married,secondary,824,1,0,0,1,999,0,unknown,0
39,services,divorced,secondary,5873,0,0,0,1,344,2,failure,0
34,entrepreneur,single,tertiary,2945,1,0,0,1,999,0,unknown,0
55,management,married,secondary,566,1,0,0,1,999,0,unknown,0
31,services,married,secondary,371,1,1,0,1,999,0,unknown,0
30,services,married,secondary,134,1,0,0,1,999,0,unknown,0
40,blue-collar,married,secondary,668,1,0,0,2,318,1,other,0
49,services,married,secondary,29,1,0,0,1,999,0,unknown,0
36,management,married,tertiary,696,0,0,0,1,999,0,unknown,0
44,technician,married,secondary,-372,1,0,0,3,999,0,unknown,0
36,blue-collar,single,unknown,185,1,1,0,2,999,0,unknown,0
43,technician,married,secondary,90,1,0,0,2,999,0,unknown,0
36,technician,single,secondary,-487,1,0,1,1,999,0,unknown,1
35,blue-collar,married,secondary,199,1,0,0,1,344,3,failure,0
59,services,divorced,primary,6290,1,0,0,4,999,0,unknown,0
24,blue-collar,married,secondary,-220,1,0,0,1,15,1,failure,0
38,blue-collar,divorced,secondary,593,1,0,0,2,999,0,unknown,0
32,services,single,secondary,671,1,0,0,2,345,3,failure,0
48,management,divorced,tertiary,266,1,0,0,2,343,1,failure,0
33,blue-collar,divorced,unknown,-274,1,1,1,2,329,2,failure,1
35,services,married,secondary,372,1,0,0,2,280,1,failure,0
42,services,married,secondary,1545,1,0,0,3,323,3,failure,0
32,blue-collar,married,primary,391,1,0,0,1,999,0,unknown,0
31,admin.,married,secondary,62,0,0,0,2,999,0,unknown,0
46,management,single,tertiary,1631,1,0,0,1,999,0,unknown,0
58,blue-collar,married,secondary,221,1,0,0,2,343,2,failure,0
30,blue-collar,single,secondary,1224,1,0,0,2,999,0,unknown,0
52,admin.,divorced,secondary,340,1,0,0,1,344,1,failure,0
33,admin.,married,secondary,582,1,0,0,2,999,0,unknown,0
27,blue-collar,single,secondary,-116,1,1,0,2,343,1,failure,0
38,blue-collar,single,primary,0,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,528,1,0,0,1,331,1,failure,0
30,services,married,tertiary,2025,1,0,0,1,999,0,unknown,0
54,self-employed,married,secondary,641,1,0,0,1,148,2,failure,0
33,blue-collar,single,secondary,266,1,1,0,2,999,0,unknown,0
37,management,married,tertiary,7785,1,0,0,2,999,0,unknown,0
33,self-employed,single,tertiary,301,1,0,0,1,999,0,unknown,0
42,housemaid,married,secondary,314,1,1,0,2,999,0,unknown,0
42,blue-collar,married,secondary,250,1,0,0,3,999,0,unknown,0
33,blue-collar,married,secondary,2254,1,0,0,1,148,1,failure,0
31,blue-collar,single,primary,817,1,0,0,1,999,0,unknown,0
45,technician,married,secondary,396,1,0,0,4,999,0,unknown,0
35,services,married,secondary,1728,1,0,0,1,999,0,unknown,0
34,technician,single,secondary,264,1,0,0,1,999,0,unknown,0
35,management,married,tertiary,193,1,0,0,1,999,0,unknown,0
30,admin.,single,tertiary,739,1,0,0,1,999,0,unknown,0
30,admin.,single,secondary,939,1,0,0,1,999,0,unknown,0
38,technician,married,secondary,710,1,0,0,1,346,3,failure,0
37,management,single,tertiary,146,1,0,0,1,336,3,failure,0
34,management,married,tertiary,11,1,0,0,1,150,2,failure,0
48,blue-collar,single,primary,3688,1,0,0,1,999,0,unknown,0
37,blue-collar,married,secondary,982,1,0,0,1,282,2,failure,0
26,self-employed,single,tertiary,3044,1,1,0,1,325,1,other,0
30,blue-collar,married,secondary,393,1,0,0,2,999,0,unknown,0
25,technician,single,secondary,1105,1,0,0,1,999,0,unknown,0
40,blue-collar,married,primary,1802,1,0,0,1,319,1,failure,0
32,blue-collar,married,primary,2114,1,0,0,1,999,0,unknown,0
28,admin.,married,secondary,254,0,1,0,3,999,0,unknown,0
47,admin.,married,secondary,-245,1,0,0,1,999,0,unknown,0
51,blue-collar,married,primary,1126,1,0,0,3,999,0,unknown,0
34,management,married,secondary,879,1,0,1,1,344,1,failure,1
35,blue-collar,married,unknown,520,1,0,0,1,999,0,unknown,1
30,blue-collar,married,secondary,658,1,0,0,3,267,1,failure,0
33,technician,married,secondary,806,0,0,0,1,999,0,unknown,1
32,admin.,single,secondary,103,1,0,0,1,337,1,other,0
29,blue-collar,married,secondary,297,1,0,0,2,999,0,unknown,0
28,management,single,tertiary,175,1,0,0,1,999,0,unknown,0
46,management,married,secondary,790,1,0,0,1,999,0,unknown,0
32,services,divorced,secondary,453,1,0,0,1,150,2,failure,0
45,blue-collar,married,secondary,1577,1,0,0,1,999,0,unknown,0
35,services,married,secondary,586,1,1,0,2,344,2,failure,0
29,management,married,tertiary,103,1,0,0,1,336,2,failure,0
28,housemaid,single,tertiary,19,0,0,0,1,999,0,unknown,1
43,blue-collar,married,secondary,0,1,0,0,2,999,0,unknown,0
33,blue-collar,single,primary,557,1,0,0,2,331,2,failure,0
33,admin.,single,secondary,91,1,0,0,2,999,0,unknown,0
30,entrepreneur,married,primary,495,1,0,0,2,999,0,unknown,0
41,admin.,married,secondary,1380,1,0,0,1,333,1,failure,0
34,entrepreneur,married,primary,165,1,0,0,2,329,1,failure,0
58,retired,married,primary,650,1,1,0,3,999,0,unknown,0
30,management,single,tertiary,3392,1,0,0,2,999,0,unknown,0
60,retired,divorced,tertiary,381,1,0,0,2,344,4,failure,0
31,admin.,single,secondary,0,0,0,0,3,999,0,unknown,1
40,services,single,secondary,0,1,0,0,2,999,0,unknown,0
39,technician,married,secondary,625,1,0,0,1,317,2,failure,0
28,management,married,tertiary,258,0,1,0,1,999,0,unknown,0
30,services,single,secondary,732,1,0,0,2,999,0,unknown,0
49,entrepreneur,married,secondary,687,1,0,0,1,999,0,unknown,1
29,services,single,secondary,441,1,0,0,1,999,0,unknown,0
41,blue-collar,married,primary,96,1,1,0,3,999,0,unknown,0
38,blue-collar,married,secondary,194,1,0,0,4,340,7,failure,0
29,blue-collar,married,secondary,602,1,1,0,2,999,0,unknown,0
34,blue-collar,married,primary,3986,1,0,0,2,999,0,unknown,0
38,services,divorced,secondary,76,1,0,0,2,999,0,unknown,0
31,services,single,secondary,0,1,0,0,2,999,0,unknown,0
37,blue-collar,married,secondary,539,1,1,0,3,347,2,failure,0
31,management,single,tertiary,1130,1,0,0,3,74,4,failure,0
33,services,married,secondary,-124,0,0,0,2,325,1,failure,0
30,technician,married,secondary,-280,1,0,0,2,266,2,failure,0
48,entrepreneur,married,tertiary,0,1,0,0,2,999,0,unknown,0
49,blue-collar,married,secondary,2159,0,0,0,1,999,0,unknown,0
31,technician,single,secondary,102,1,0,0,2,345,2,failure,0
50,blue-collar,married,unknown,1389,1,0,0,3,302,3,failure,0
