cust_id,education,year_birth,num_children,income,Cluster
2012,Postgraduate,1955,1,67225.0,2
2013,Postgraduate,1976,1,17649.0,1
2014,Postgraduate,1975,1,55914.0,2
2015,Postgraduate,1984,1,40059.0,2
2016,Postgraduate,1950,1,60905.0,2
2017,Postgraduate,1977,2,75330.0,2
2018,Postgraduate,1951,1,60689.0,2
2019,Postgraduate,1984,1,38680.0,1
2020,Postgraduate,1982,0,61416.0,0
2021,Postgraduate,1991,0,49767.0,2
2022,Postgraduate,1970,3,83273.0,0
2023,Postgraduate,1981,1,29009.0,1
2024,Postgraduate,1979,1,45057.0,1
2025,Postgraduate,1971,1,37150.0,2
2026,Postgraduate,1970,1,43020.0,1
2027,Postgraduate,1959,1,53154.0,1
2028,Postgraduate,1973,0,65308.0,0
2029,Postgraduate,1970,1,76467.0,0
2030,Undergraduate,1947,0,81044.0,0
2031,Postgraduate,1951,2,32871.0,1
2032,Postgraduate,1975,2,55801.0,2
2033,Postgraduate,1959,1,76320.0,2
2034,Postgraduate,1955,2,36927.0,1
2035,Postgraduate,1953,2,48794.0,1
2036,Postgraduate,1965,0,23478.0,1
2037,Postgraduate,1973,1,71128.0,0
2038,PhD,1976,1,70179.0,2
2039,Postgraduate,1950,1,59462.0,2
2040,Postgraduate,1969,1,38361.0,1
2041,PhD,1982,0,70038.0,0
2042,Postgraduate,1978,2,42554.0,1
2043,Postgraduate,1974,1,67445.0,2
2044,Postgraduate,1951,1,67046.0,2
2045,Postgraduate,1948,0,42192.0,1
2046,PhD,1952,1,77610.0,2
2047,Postgraduate,1984,1,31761.0,1
2048,Postgraduate,1979,1,34350.0,1
2049,Postgraduate,1949,1,54591.0,2
2050,Postgraduate,1956,1,71866.0,2
2051,Postgraduate,1969,1,25293.0,1
2052,PhD,1987,0,42000.0,0
2053,Postgraduate,1983,0,69520.0,0
2054,Postgraduate,1970,1,64713.0,2
2055,Postgraduate,1977,1,27889.0,1
2056,Undergraduate,1960,0,22123.0,1
2057,Postgraduate,1973,1,27803.0,1
2058,Postgraduate,1960,1,51651.0,2
2059,Postgraduate,1988,0,68487.0,0
2060,Postgraduate,1969,1,56796.0,2
2061,Undergraduate,1992,0,87000.0,0
2062,Postgraduate,1959,1,79823.0,0
2063,Postgraduate,1980,1,30828.0,1
2064,Postgraduate,1971,1,34109.0,1
2065,Postgraduate,1974,2,53367.0,2
2066,Undergraduate,1969,0,22390.0,1
2067,Postgraduate,1976,1,71322.0,2
2068,Postgraduate,1993,0,79244.0,0
2069,Postgraduate,1949,1,49912.0,2
2070,PhD,1950,2,48699.0,1
2071,Postgraduate,1975,0,80144.0,0
2072,Postgraduate,1956,2,54252.0,1
2073,Postgraduate,1976,1,81929.0,2
2074,Postgraduate,1975,1,76068.0,2
2075,Postgraduate,1976,2,53204.0,1
2076,PhD,1949,1,67911.0,2
2077,Undergraduate,1984,1,14796.0,1
2078,PhD,1974,1,78128.0,2
2079,Undergraduate,1972,0,14188.0,1
2080,Undergraduate,1986,1,20425.0,1
2081,Postgraduate,1962,1,58646.0,1
2082,Postgraduate,1970,1,72967.0,2
2083,Postgraduate,1949,1,48150.0,1
2084,Postgraduate,1961,0,82332.0,0
2085,Postgraduate,1955,2,58275.0,2
2086,PhD,1981,0,44953.0,2
2087,Postgraduate,1953,2,34587.0,1
2088,Postgraduate,1974,1,43018.0,1
2089,Postgraduate,1954,1,45736.0,2
2090,Postgraduate,1969,1,66476.0,2
2091,Undergraduate,1981,1,27733.0,1
2092,PhD,1952,1,69805.0,2
2093,Postgraduate,1962,0,72217.0,0
2094,Postgraduate,1971,1,25818.0,1
2095,Postgraduate,1976,1,37509.0,1
2096,Undergraduate,1976,2,25176.0,1
2097,Postgraduate,1980,1,43586.0,1
2098,Undergraduate,1956,1,53230.0,2
2099,Postgraduate,1957,2,50116.0,1
2100,Postgraduate,1972,0,84906.0,0
2101,Postgraduate,1966,1,61286.0,2
2102,PhD,1986,0,82333.0,0
2103,PhD,1965,0,65220.0,0
2104,Postgraduate,1974,3,33590.0,1
2105,Postgraduate,1976,1,30992.0,1
2106,Postgraduate,1976,0,72309.0,0
2107,PhD,1949,0,156924.0,0
2108,Undergraduate,1980,1,16005.0,1
2109,Postgraduate,1957,0,65487.0,0
2110,Postgraduate,1965,1,58692.0,2
2111,Postgraduate,1969,2,40590.0,1
2112,Postgraduate,1970,1,20587.0,1
2113,Postgraduate,1954,1,62637.0,1
2114,Postgraduate,1966,2,29435.0,1
2115,Postgraduate,1974,1,19346.0,1
2116,Postgraduate,1971,2,35788.0,1
2117,Postgraduate,1968,2,36997.0,1
2118,Postgraduate,1957,0,23539.0,1
2119,Postgraduate,1973,1,65333.0,2
2120,Postgraduate,1957,0,78499.0,2
2121,PhD,1971,1,29732.0,1
2122,Postgraduate,1960,3,41275.0,1
2123,PhD,1973,2,63516.0,2
2124,PhD,1962,1,42769.0,1
2125,Postgraduate,1958,2,49572.0,1
2126,Postgraduate,1972,0,69209.0,0
2127,Postgraduate,1976,1,17148.0,1
2128,Postgraduate,1969,2,40590.0,1
2129,Postgraduate,1976,1,30560.0,1
2130,Undergraduate,1983,1,32146.0,1
2131,Undergraduate,1964,2,41713.0,1
2132,Postgraduate,1975,1,34176.0,1
2133,PhD,1955,1,58482.0,2
2134,Postgraduate,1965,1,59686.0,1
2135,PhD,1964,1,60896.0,2
2136,Postgraduate,1980,1,62994.0,2
2137,Postgraduate,1957,1,47320.0,2
2138,Undergraduate,1949,0,74859.0,0
2139,Undergraduate,1992,1,15253.0,1
2140,PhD,1974,1,31560.0,1
2141,Postgraduate,1954,1,72071.0,2
2142,Postgraduate,1990,0,91172.0,0
2143,Postgraduate,1984,0,90000.0,0
2144,Postgraduate,1981,2,41967.0,1
2145,Postgraduate,1965,1,69263.0,2
2146,Undergraduate,1970,0,65706.0,2
2147,Postgraduate,1975,1,60934.0,0
2148,Postgraduate,1951,1,71965.0,2
2149,Postgraduate,1955,1,65210.0,2
2150,PhD,1975,0,79174.0,0
2151,Postgraduate,1967,0,81380.0,0
2152,PhD,1973,1,48432.0,2
2153,Postgraduate,1971,1,52914.0,2
2154,Postgraduate,1955,1,38946.0,1
2155,Postgraduate,1974,1,26067.0,1
2156,PhD,1972,1,44325.0,2
2157,Postgraduate,1964,0,42523.0,1
2158,Undergraduate,1978,1,26487.0,1
2159,Undergraduate,1957,1,53233.0,1
2160,Postgraduate,1960,1,67716.0,2
2161,Postgraduate,1972,1,76234.0,2
2162,PhD,1956,0,84117.0,0
2163,Postgraduate,1957,0,65487.0,0
2164,Undergraduate,1972,1,25224.0,1
2165,Postgraduate,1983,0,89616.0,0
2166,Postgraduate,1971,2,40851.0,1
2167,Postgraduate,1947,0,27469.0,1
2168,Undergraduate,1957,0,82347.0,0
2169,Postgraduate,1957,1,73803.0,2
2170,Postgraduate,1952,2,8820.0,1
2171,Postgraduate,1974,0,43322.0,1
2172,Postgraduate,1973,1,55593.0,2
2173,Postgraduate,1954,2,50501.0,2
2174,Postgraduate,1975,2,37085.0,1
2175,Undergraduate,1990,1,16185.0,1
2176,Postgraduate,1969,1,57731.0,2
2177,PhD,1973,1,48432.0,2
2178,Postgraduate,1978,1,73807.0,2
2179,Postgraduate,1990,0,18929.0,1
2180,Postgraduate,1968,2,35893.0,1
2181,Postgraduate,1980,1,61014.0,2
2182,Postgraduate,1954,2,32144.0,1
2183,Undergraduate,1963,1,14918.0,1
2184,Postgraduate,1963,2,45146.0,1
2185,Undergraduate,1955,1,41769.0,2
2186,Postgraduate,1981,0,88325.0,0
2187,Postgraduate,1950,2,38054.0,1
2188,Undergraduate,1995,0,80617.0,0
2189,Postgraduate,1976,1,5305.0,1
2190,Postgraduate,1954,2,36807.0,1
2191,Postgraduate,1983,1,28427.0,1
2192,PhD,1948,0,82032.0,0
2193,Postgraduate,1978,1,22775.0,1
2194,Postgraduate,1985,1,40101.0,2
2195,Postgraduate,1979,1,58025.0,2
2196,Postgraduate,1982,0,75777.0,0
2197,Undergraduate,1979,1,7500.0,1
2198,Postgraduate,1963,3,33562.0,1
2199,PhD,1970,1,57642.0,2
2200,Postgraduate,1968,2,58554.0,2
2201,Postgraduate,1979,2,63777.0,2
2202,Postgraduate,1962,1,57967.0,2
2203,Postgraduate,1972,2,24434.0,1
2204,Postgraduate,1984,1,11012.0,1
2205,Postgraduate,1970,0,44802.0,2
2206,Postgraduate,1986,0,26816.0,1
2207,Postgraduate,1974,1,34421.0,1
2208,Postgraduate,1967,1,61223.0,2
2209,PhD,1946,3,64014.0,2
2210,Postgraduate,1981,0,56981.0,0
2211,Postgraduate,1956,1,69245.0,2
2212,PhD,1954,2,52869.0,1
